Asset1,Asset2,Asset3,Asset7,Asset8,Asset9,B2B_purchase1,Capital1,CapitalRatio1,Cost1,Cost10,Cost11,Cost12,Cost13,Cost14,Cost15,Cost16,Cost17,Cost2,Cost3,Cost4,Cost5,Cost8,Cost9,Design1,Emp_female,Emp_male,Emp_total,EquityShareCapital,ITAssetC,Liability1,Liability2,Liability3,NProfitB4Tax,OutsourcingCost,Patent1,RNDcost1,RevProfit1,RevProfit2,TAssetC1,TAssetC2,TAssetC3,TAssetC4,TAssetC5,TAssetC6,TAssetC7,TAssetC8,TradeMark1,UMR1,emp2,emp3,emp4,emp6,emp66,emp7,emp8
60027,3322,13.0,,56380.0,4.0,,29193,0.0,3148,828,243.0,212.0,0.0,2657,1192.0,1190.0,2.0,1997,1192,5145.0,427.0,769,9,0.0,5.0,9.0,14,30870.0,5.0,30834,30834.0,,2363,,0.0,,8599,101,192.0,0.0,24.0,10.0,0.0,125.0,16.0,17.0,0.0,0.0,14,9.0,5.0,14,78.0,9.0,5.0
3770,666,19.0,,3040.0,,721.0,1745,0.0,725,136,32.0,4.0,0.0,197,81.0,81.0,0.0,800,81,1525.0,725.0,409,22,0.0,4.0,7.0,11,1500.0,0.0,2025,1379.0,646.0,123,0.0,0.0,0.0,1711,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7.0,4.0,9,12.0,5.0,4.0
8474,38,,12.0,8423.0,,50.0,1573,0.0,0,138,34.0,5.0,0.0,735,191.0,188.0,0.0,1157,191,1157.0,0.0,245,0,0.0,8.0,10.0,18,1600.0,0.0,6901,2367.0,4534.0,25,0.0,0.0,0.0,1372,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,10.0,8.0,3,3.0,2.0,1.0
9018,389,50.0,1.0,8553.0,,674.0,3901,0.0,665,206,53.0,156.0,0.0,598,256.0,210.0,46.0,1507,256,2172.0,665.0,494,0,0.0,2.0,7.0,9,4600.0,0.0,5117,4509.0,608.0,53,0.0,0.0,0.0,2466,15,521.0,0.0,0.0,0.0,0.0,72.0,449.0,0.0,0.0,0.0,9,7.0,2.0,4,14.0,3.0,1.0
109787,2810,16170.0,54148.0,34829.0,21.0,8060.0,58957,0.0,20885,1748,111.0,3.0,0.0,433,2358.0,2210.0,10.0,1514,2358,22399.0,16463.0,3580,61,0.0,15.0,77.0,92,18620.0,0.0,50830,44785.0,6045.0,9697,,0.0,,30415,4039,711.0,17.0,147.0,23.0,468.0,0.0,32.0,24.0,0.0,0.0,4,3.0,1.0,4,2.0,3.0,1.0
18295,7610,2077.0,231.0,8092.0,43.0,13203.0,3810,0.0,18055,885,119.0,710.0,11.0,6134,598.0,321.0,7.0,3622,598,21677.0,11018.0,2571,229,0.0,25.0,44.0,69,633.0,15.0,14485,8570.0,5915.0,642,320.0,8.0,316.0,22714,203,3396.0,0.0,9.0,184.0,673.0,60.0,48.0,2422.0,50.0,0.0,69,44.0,25.0,10,17.0,8.0,2.0
16213,2666,5871.0,414.0,6497.0,,,4867,0.0,10917,889,52.0,57.0,0.0,1577,236.0,214.0,11.0,918,236,11835.0,5894.0,3346,20,0.0,96.0,56.0,152,2000.0,0.0,11346,5408.0,5938.0,262,,0.0,,12102,231,155.0,0.0,0.0,0.0,148.0,0.0,7.0,0.0,0.0,0.0,152,56.0,96.0,16,0.0,10.0,6.0
4175,1096,756.0,15.0,2302.0,1.0,,1502,0.0,3807,0,9.0,33.0,2.0,1007,125.0,97.0,13.0,2400,125,6207.0,3032.0,2124,0,0.0,103.0,9.0,112,300.0,0.0,2673,213.0,2460.0,77,,0.0,13.0,6403,6,63.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,3.0,0.0,112,9.0,103.0,4,0.0,1.0,3.0
134775,37633,12499.0,18695.0,55324.0,5120.0,66470.0,31796,0.0,87332,1520,514.0,180.0,30.0,16802,2356.0,1221.0,1.0,8984,2356,96316.0,68274.0,8742,254,0.0,190.0,230.0,420,879.0,5205.0,102979,81671.0,21308.0,3273,2803.0,3.0,,100919,1026,28943.0,8371.0,9131.0,758.0,7848.0,95.0,1703.0,1037.0,24.0,0.0,212,161.0,51.0,64,38.0,59.0,5.0
31703,18637,6722.0,20.0,5471.0,,7734.0,18832,0.0,52189,671,146.0,0.0,0.0,16817,168.0,39.0,11.0,6281,168,58470.0,36629.0,4206,1,1.0,9.0,49.0,58,1000.0,0.0,12871,12871.0,,2568,,0.0,,60605,601,1263.0,38.0,0.0,247.0,537.0,277.0,32.0,132.0,4.0,0.0,9,7.0,2.0,9,62.0,7.0,2.0
7390,1194,311.0,331.0,5464.0,33.0,17538.0,2648,0.0,22839,495,91.0,1044.0,0.0,6244,217.0,178.0,5.0,5944,217,28783.0,17463.0,3439,7,0.0,70.0,46.0,116,900.0,0.0,4742,2742.0,2000.0,624,643.0,0.0,,29566,58,444.0,0.0,0.0,0.0,439.0,0.0,5.0,0.0,0.0,0.0,116,46.0,70.0,27,2.0,16.0,11.0
29023,5236,5039.0,245.0,14684.0,2262.0,6722.0,14100,0.0,12512,1221,37.0,362.0,7.0,4289,1117.0,691.0,0.0,3082,1117,15594.0,6408.0,2940,330,0.0,14.0,54.0,68,3121.0,603.0,14923,10653.0,4270.0,405,12.0,10.0,620.0,16765,351,231.0,0.0,27.0,0.0,232.0,0.0,0.0,-28.0,7.0,0.0,63,50.0,13.0,12,0.0,10.0,2.0
25012,9501,5834.0,547.0,9068.0,,55159.0,8779,0.0,65072,903,316.0,0.0,0.0,4287,343.0,316.0,12.0,872,343,65944.0,53050.0,7361,27,0.0,205.0,35.0,240,3110.0,0.0,16233,13439.0,2794.0,709,,0.0,,66776,220,703.0,48.0,159.0,0.0,326.0,152.0,18.0,0.0,0.0,0.0,240,35.0,205.0,10,0.0,6.0,4.0
99981,3525,13100.0,463.0,82159.0,117.0,71694.0,21053,0.0,111155,6307,304.0,525.0,0.0,0,8703.0,3098.0,163.0,8857,8703,120012.0,102871.0,9620,385,0.0,112.0,146.0,258,500.0,47.0,78928,67657.0,11271.0,3801,17097.0,0.0,,127840,4676,7542.0,62.0,1479.0,76.0,4625.0,132.0,1168.0,0.0,12.0,0.0,216,108.0,108.0,44,0.0,29.0,15.0
51958,11833,2116.0,6918.0,25560.0,,30866.0,17830,0.0,44885,202,132.0,188.0,456.0,46417,5227.0,1865.0,0.0,5787,5227,50672.0,983.0,2126,168,0.0,93.0,107.0,200,2000.0,0.0,34128,16342.0,17786.0,1294,506.0,4.0,5.0,55049,2144,333.0,6.0,0.0,44.0,76.0,0.0,207.0,0.0,29.0,0.0,200,107.0,93.0,65,0.0,50.0,15.0
4843,365,768.0,110.0,3549.0,,2864.0,3074,0.0,4781,260,76.0,1.0,0.0,448,51.0,37.0,1.0,592,51,5373.0,3110.0,1478,0,0.0,45.0,12.0,57,2000.0,0.0,1769,1425.0,344.0,173,0.0,1.0,18.0,5453,144,32.0,0.0,0.0,0.0,13.0,0.0,19.0,0.0,1.0,0.0,57,12.0,45.0,11,1.0,8.0,3.0
210457,22719,55349.0,27939.0,99117.0,1367.0,24122.0,81704,0.0,72068,9934,558.0,5739.0,0.0,30019,7538.0,3745.0,357.0,37963,7538,110031.0,42552.0,21222,7,5.0,87.0,333.0,420,41402.0,99.0,128753,77029.0,51724.0,4947,,17.0,721.0,118793,3723,18820.0,1702.0,2831.0,4514.0,6800.0,128.0,4248.0,-1403.0,99.0,1.0,115,89.0,26.0,115,0.0,89.0,26.0
37770,6725,4529.0,45.0,25782.0,1.0,35696.0,12295,0.0,52421,2707,96.0,38.0,2.0,10594,740.0,681.0,1.0,2778,740,55199.0,32380.0,9244,138,0.0,2.0,106.0,108,4000.0,0.0,25475,24211.0,1264.0,497,,2.0,,56139,297,994.0,0.0,0.0,602.0,79.0,5.0,54.0,254.0,19.0,0.0,18,16.0,2.0,10,26.0,8.0,2.0
36465,8836,11871.0,6414.0,8564.0,1.0,18929.0,11625,0.0,27410,1401,233.0,3.0,-73.0,6574,1807.0,949.0,42.0,3667,1807,31077.0,17180.0,5736,23,3.0,117.0,74.0,191,3852.0,0.0,24840,20499.0,4341.0,438,544.0,6.0,522.0,32592,730,764.0,0.0,0.0,0.0,44.0,0.0,251.0,469.0,5.0,0.0,189,72.0,117.0,20,6.0,9.0,11.0
8510,2831,2169.0,141.0,3086.0,14.0,4647.0,-3025,0.0,8685,1037,14.0,1.0,3.0,1715,660.0,534.0,0.0,901,660,9586.0,4441.0,2214,161,2.0,22.0,55.0,77,1450.0,0.0,11535,8161.0,3374.0,841,203.0,1.0,277.0,10953,134,125.0,0.0,0.0,0.0,93.0,0.0,0.0,32.0,0.0,0.0,77,55.0,22.0,8,8.0,6.0,2.0
36927,8076,12106.0,63.0,16682.0,,11460.0,14214,0.0,16378,866,188.0,1.0,0.0,0,2962.0,1152.0,1.0,1637,2962,18015.0,13446.0,3514,0,0.0,59.0,44.0,103,2000.0,0.0,22713,19529.0,3184.0,178,862.0,0.0,,19710,1445,509.0,0.0,20.0,53.0,425.0,0.0,11.0,0.0,0.0,0.0,98,40.0,58.0,8,0.0,4.0,4.0
53888,11888,3840.0,114.0,37749.0,2.0,40050.0,31755,0.0,68467,3268,94.0,4.0,-11.0,15432,941.0,792.0,0.0,7350,941,75817.0,49286.0,6968,776,0.0,9.0,109.0,118,7500.0,0.0,22133,12213.0,9920.0,-322,1602.0,2.0,,76244,192,765.0,0.0,0.0,0.0,642.0,0.0,123.0,0.0,0.0,0.0,50,46.0,4.0,15,0.0,11.0,4.0
95575,21594,13336.0,53.0,58224.0,,56896.0,39870,100.0,110924,3791,764.0,1943.0,117.0,51481,2955.0,549.0,0.0,14204,2955,125128.0,57460.0,9181,391,0.0,4.0,118.0,122,7912.0,0.0,55705,41241.0,14464.0,-18327,2893.0,0.0,,108620,1136,7640.0,0.0,0.0,0.0,7493.0,147.0,0.0,0.0,0.0,0.0,122,118.0,4.0,9,0.0,7.0,2.0
54415,15165,6888.0,13.0,30384.0,1262.0,,37961,0.0,86162,3071,189.0,12.0,-24.0,27787,2484.0,82.0,329.0,7116,2484,93278.0,54716.0,7272,255,,40.0,145.0,185,32910.0,256.0,16454,11859.0,4595.0,-304,3312.0,,,94761,697,7877.0,3.0,315.0,694.0,6291.0,0.0,409.0,165.0,1.0,,185,145.0,40.0,18,2.0,15.0,3.0
144154,48962,33646.0,7910.0,49066.0,9.0,154357.0,92715,0.0,168348,4851,648.0,47.0,-52.0,19604,3775.0,634.0,914.0,18010,3775,186358.0,145019.0,12580,3661,0.0,13.0,152.0,165,2900.0,0.0,51439,44243.0,7196.0,16007,,26.0,1115.0,203350,2790,13587.0,2173.0,188.0,324.0,1851.0,1096.0,607.0,7348.0,0.0,0.0,165,152.0,13.0,29,60.0,23.0,6.0
145202,25354,9017.0,176.0,106626.0,282.0,117762.0,39724,9.0,168352,10075,347.0,0.0,0.0,33363,12549.0,1613.0,16.0,7392,12549,175744.0,121683.0,9904,372,0.0,11.0,101.0,112,19000.0,0.0,105478,95436.0,10042.0,-49336,,0.0,,136583,2374,3366.0,31217.0,0.0,1.0,582.0,0.0,58.0,-28492.0,0.0,0.0,112,101.0,11.0,26,0.0,20.0,6.0
213980,63337,24149.0,1865.0,120380.0,24.0,218128.0,148441,0.0,308857,9391,944.0,18.0,-98.0,71907,9801.0,313.0,16.0,23902,9801,332759.0,223530.0,26891,176,,10.0,170.0,180,108150.0,20.0,65539,64742.0,797.0,37643,6276.0,11.0,0.0,371541,8662,13378.0,0.0,0.0,3146.0,10942.0,0.0,765.0,-1475.0,,,80,72.0,8.0,36,4.0,30.0,6.0
870553,189359,110902.0,80557.0,471877.0,3644.0,855145.0,443232,22.0,1086997,47138,506.0,79.0,-554.0,184557,23280.0,6263.0,1121.0,14898,23280,1101895.0,837586.0,30659,1924,0.0,29.0,271.0,300,143712.0,168.0,427321,241728.0,185593.0,10455,915.0,14.0,1004.0,1108420,27210,79746.0,0.0,5376.0,1039.0,21771.0,0.0,67.0,51493.0,0.0,0.0,239,226.0,13.0,68,0.0,55.0,13.0
31658,13422,5219.0,192.0,12668.0,,45630.0,15114,0.0,56742,1181,61.0,4.0,843.0,6841,651.0,471.0,1.0,4128,651,60870.0,48624.0,3272,44,,11.0,103.0,114,2500.0,0.0,16544,10355.0,6189.0,2059,,,1024.0,62279,1301,3794.0,1978.0,658.0,0.0,2014.0,92.0,0.0,-948.0,,,36,28.0,8.0,28,2.0,20.0,8.0
134654,86096,19747.0,1509.0,25865.0,,117557.0,112391,85.0,139833,4508,197.0,0.0,-352.0,14272,1708.0,0.0,20.0,12062,1708,151895.0,120655.0,12187,428,0.0,5.0,81.0,86,69206.0,892.0,22263,20844.0,1419.0,40778,3725.0,0.0,0.0,192052,2329,2611.0,0.0,59.0,252.0,1731.0,0.0,184.0,385.0,1.0,0.0,75,73.0,2.0,13,0.0,12.0,1.0
46269,13960,6873.0,4400.0,19123.0,718.0,104896.0,11388,0.0,114440,1856,1145.0,3.0,1.0,7730,1200.0,954.0,152.0,4647,1200,119087.0,103173.0,4324,855,0.0,8.0,68.0,76,1050.0,588.0,34881,12770.0,22111.0,3213,1023.0,1.0,0.0,122958,542,5804.0,4175.0,215.0,0.0,541.0,116.0,757.0,0.0,0.0,0.0,76,68.0,8.0,3,0.0,3.0,0.0
10673,1496,,2483.0,6442.0,,,6624,0.0,6401,469,75.0,1.0,1.0,3334,194.0,83.0,4.0,682,194,7083.0,0.0,3180,23,0.0,8.0,60.0,68,1000.0,0.0,4049,2194.0,1855.0,782,621.0,0.0,,7705,354,540.0,0.0,0.0,0.0,499.0,0.0,41.0,0.0,0.0,0.0,68,60.0,8.0,22,0.0,18.0,4.0
199054,31721,37344.0,24817.0,100132.0,3295.0,76797.0,67305,0.0,112205,3114,547.0,3.0,-49.0,36767,14654.0,3253.0,12.0,9224,14654,121429.0,70482.0,9692,873,0.0,11.0,202.0,213,5510.0,3295.0,131749,105574.0,26175.0,-11216,37.0,10.0,5060.0,119921,4946,35435.0,0.0,2673.0,4024.0,13276.0,80.0,416.0,14966.0,0.0,1.0,194,188.0,6.0,43,4.0,37.0,6.0
1241931,458473,223722.0,12266.0,498585.0,13482.0,1538213.0,817651,100.0,1820705,41622,1303.0,901.0,-10.0,290689,92323.0,5158.0,105.0,178041,92323,1998746.0,1522136.0,129891,12214,0.0,149.0,908.0,1057,516625.0,287.0,424280,321857.0,102423.0,63144,9665.0,3.0,17819.0,2062541,91672,85702.0,14638.0,826.0,840.0,19750.0,48.0,2299.0,47301.0,10.0,0.0,318,204.0,114.0,318,0.0,204.0,114.0
12748,1930,,42.0,10690.0,9.0,,6477,0.0,6092,1133,171.0,4.0,9.0,3233,415.0,239.0,1.0,2173,415,8265.0,0.0,3715,0,0.0,25.0,67.0,92,1000.0,,6271,5035.0,1236.0,1447,,0.0,,9669,458,614.0,0.0,0.0,467.0,42.0,56.0,49.0,0.0,0.0,0.0,92,67.0,25.0,30,0.0,17.0,13.0
35496,2485,6689.0,2087.0,24166.0,19.0,2600.0,15191,0.0,19308,1565,266.0,5.0,36.0,9134,686.0,500.0,7.0,6376,686,25684.0,7881.0,5634,1163,1.0,3.0,63.0,66,4214.0,8.0,20305,17433.0,2872.0,1048,27.0,16.0,449.0,26931,487,3334.0,1718.0,188.0,134.0,3162.0,0.0,182.0,-2050.0,9.0,2.0,17,17.0,,5,0.0,5.0,
457676,186274,73358.0,3913.0,184798.0,2493.0,412280.0,392981,49.0,443365,32532,417.0,23.0,0.0,104763,5390.0,134.0,131.0,25644,5390,469009.0,295285.0,33763,2226,0.0,12.0,248.0,260,24000.0,669.0,64695,60809.0,3886.0,23439,3801.0,48.0,1454.0,491186,6652,9189.0,0.0,226.0,0.0,1838.0,0.0,2420.0,4705.0,0.0,0.0,41,34.0,7.0,24,0.0,21.0,3.0
66434,19097,7179.0,5055.0,33592.0,760.0,16656.0,51530,0.0,36493,2595,331.0,0.0,-1.0,7332,1096.0,420.0,0.0,2418,1096,38911.0,23388.0,5025,241,0.0,6.0,55.0,61,7500.0,66.0,14904,7317.0,7587.0,-1183,1972.0,4.0,578.0,37081,1743,608.0,0.0,0.0,16.0,422.0,0.0,61.0,109.0,3.0,0.0,61,55.0,6.0,10,0.0,7.0,3.0
18540,6107,4713.0,531.0,3764.0,3318.0,2121.0,2006,0.0,3850,873,35.0,31.0,1029.0,1799,1372.0,717.0,0.0,4191,1372,8041.0,2095.0,2091,88,0.0,47.0,42.0,89,1800.0,0.0,16534,8400.0,8134.0,-4003,68.0,13.0,790.0,5346,64,54.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,2.0,0.0,77,36.0,41.0,42,0.0,23.0,19.0
66004,36408,2905.0,7086.0,17037.0,65.0,11826.0,62654,0.0,12023,950,108.0,5.0,0.0,4588,511.0,0.0,43.0,3679,511,15702.0,6214.0,3640,197,28.0,36.0,54.0,90,2600.0,8.0,3350,2349.0,1001.0,8245,,47.0,42.0,19564,4894,1284.0,0.0,2467.0,0.0,294.0,192.0,97.0,-1766.0,28.0,20.0,68,34.0,34.0,68,0.0,34.0,34.0
26217,1230,9226.0,359.0,15232.0,99.0,11522.0,8197,0.0,15472,1709,159.0,2.0,1.0,1506,736.0,591.0,0.0,1121,736,16593.0,11433.0,1783,0,0.0,5.0,58.0,63,4500.0,4.0,18020,15627.0,2393.0,428,188.0,1.0,,17733,24,1055.0,0.0,3.0,0.0,842.0,14.0,196.0,0.0,0.0,0.0,63,58.0,5.0,11,0.0,9.0,2.0
4562,1688,13.0,1373.0,1379.0,4.0,3624.0,2216,0.0,11163,285,40.0,1.0,51.0,2625,169.0,4.0,96.0,1529,169,12692.0,566.0,9093,31,0.0,3.0,120.0,123,450.0,0.0,2346,2060.0,286.0,197,1934.0,0.0,,12899,159,168.0,0.0,0.0,0.0,0.0,30.0,138.0,0.0,0.0,0.0,123,120.0,3.0,18,12.0,15.0,3.0
20207,7202,212.0,1644.0,10865.0,,31202.0,6205,0.0,31156,521,58.0,0.0,5.0,11356,393.0,377.0,1.0,2315,393,33471.0,18315.0,3212,4,0.0,21.0,50.0,71,450.0,0.0,14002,7571.0,6431.0,1603,8604.0,3.0,119.0,35299,168,5157.0,3351.0,1603.0,0.0,118.0,0.0,85.0,0.0,32.0,0.0,71,50.0,21.0,8,0.0,7.0,1.0
7229,3760,1270.0,895.0,1094.0,1.0,15281.0,4127,0.0,19048,101,45.0,1.0,3.0,1801,46.0,44.0,1.0,1437,46,20485.0,14743.0,3681,110,0.0,6.0,66.0,72,900.0,0.0,3102,2556.0,546.0,247,814.0,3.0,,20698,80,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,72,66.0,6.0,6,0.0,3.0,3.0
10384,4295,145.0,543.0,4993.0,,59675.0,7145,0.0,64297,996,162.0,0.0,12.0,9677,89.0,42.0,0.0,4174,89,68471.0,53366.0,4227,31,0.0,37.0,73.0,110,500.0,0.0,3239,3239.0,,1946,4208.0,8.0,50.0,70236,270,222.0,0.0,0.0,0.0,43.0,179.0,0.0,0.0,0.0,1.0,110,73.0,37.0,18,0.0,15.0,3.0
186873,31444,15265.0,88545.0,49388.0,2178.0,49092.0,164611,0.0,71076,2605,242.0,13.0,0.0,18168,134.0,12.0,3.0,6820,134,77896.0,49956.0,6743,169,0.0,6.0,61.0,67,5600.0,408.0,22262,16667.0,5595.0,31612,0.0,3.0,52.0,105722,3920,16738.0,2921.0,2431.0,524.0,993.0,0.0,127.0,9742.0,2.0,0.0,67,61.0,6.0,29,0.0,23.0,6.0
35301,25960,74.0,3514.0,4654.0,,2312.0,19247,0.0,27758,773,25.0,1.0,42.0,21991,237.0,173.0,1.0,3134,237,30892.0,2320.0,5651,89,7.0,8.0,66.0,74,5000.0,0.0,16054,14977.0,1077.0,8290,15309.0,2.0,218.0,37631,1788,69.0,0.0,0.0,0.0,53.0,0.0,16.0,0.0,0.0,1.0,31,26.0,5.0,9,0.0,6.0,3.0
2373,1001,1026.0,,128.0,,1692.0,858,0.0,3964,14,49.0,1.0,8.0,2126,55.0,55.0,0.0,405,55,4369.0,848.0,1317,6,,39.0,21.0,60,500.0,0.0,1515,1096.0,419.0,35,665.0,,0.0,4404,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,60,21.0,39.0,3,0.0,1.0,2.0
11379,4650,1918.0,1134.0,3654.0,1.0,3554.0,7915,0.0,16211,469,38.0,39.0,7.0,9115,140.0,124.0,0.0,1378,140,17589.0,3664.0,4241,16,0.0,24.0,52.0,76,1100.0,0.0,3464,3260.0,204.0,712,0.0,2.0,272.0,18407,34,111.0,0.0,0.0,0.0,55.0,43.0,13.0,0.0,3.0,0.0,76,52.0,24.0,21,0.0,16.0,5.0
19171,4454,4300.0,748.0,8793.0,18.0,,10824,0.0,24049,1918,61.0,118.0,45.0,15842,324.0,147.0,173.0,2495,324,26544.0,1458.0,4199,2903,0.0,7.0,53.0,60,1100.0,0.0,8347,7810.0,537.0,230,88.0,14.0,12.0,26913,185,320.0,0.0,0.0,85.0,153.0,13.0,69.0,0.0,2.0,0.0,60,53.0,7.0,20,0.0,15.0,5.0
2428,1849,,236.0,106.0,,,1405,0.0,8942,70,320.0,23.0,0.0,635,123.0,1.0,22.0,402,123,9344.0,71.0,8214,11,0.0,10.0,149.0,159,400.0,0.0,1023,708.0,315.0,236,,0.0,,9518,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,149.0,10.0,3,0.0,1.0,2.0
107501,20913,1910.0,58301.0,24567.0,82.0,45266.0,68036,0.0,58744,4135,194.0,1.0,-639.0,8205,2863.0,1911.0,0.0,4462,2863,63206.0,46665.0,4511,134,0.0,2.0,67.0,69,5770.0,33.0,39465,8246.0,31219.0,13987,,0.0,371.0,73403,6653,2025.0,0.0,314.0,0.0,1355.0,290.0,66.0,0.0,0.0,0.0,69,67.0,2.0,29,17.0,27.0,2.0
23480,14091,2851.0,374.0,6057.0,1.0,243.0,20491,0.0,16389,522,148.0,0.0,-70.0,4560,3.0,1.0,2.0,3645,3,20034.0,10646.0,4187,41,0.0,14.0,78.0,92,300.0,0.0,2989,2743.0,246.0,5006,,0.0,,24704,339,634.0,0.0,495.0,105.0,286.0,0.0,22.0,-274.0,0.0,0.0,92,78.0,14.0,26,18.0,21.0,5.0
637162,108734,89473.0,319880.0,106724.0,7961.0,280852.0,465090,0.0,416317,12591,733.0,2257.0,816.0,101582,19400.0,2477.0,234.0,38416,19400,454733.0,276350.0,60245,159,0.0,33.0,526.0,559,20000.0,184.0,172072,150396.0,21676.0,46928,43670.0,98.0,389.0,491718,29343,12366.0,117.0,136.0,54.0,20891.0,485.0,893.0,-10210.0,11.0,5.0,302,283.0,19.0,70,12.0,61.0,9.0
16087,5011,1699.0,323.0,8958.0,50.0,5822.0,9397,0.0,14660,1329,214.0,16.0,7.0,5165,306.0,167.0,27.0,2545,306,17205.0,4699.0,5637,138,1.0,29.0,96.0,125,600.0,2.0,6690,3953.0,2737.0,1592,169.0,17.0,947.0,18726,377,1048.0,0.0,209.0,0.0,770.0,0.0,69.0,0.0,4.0,2.0,125,96.0,29.0,34,0.0,30.0,4.0
96745,39900,3155.0,,35400.0,16344.0,54896.0,58301,0.0,72371,8476,222.0,2.0,-60.0,16409,2816.0,1966.0,16.0,13477,2816,85848.0,55085.0,5589,125,0.0,2.0,71.0,73,4488.0,0.0,38444,6816.0,31628.0,8423,,1.0,276.0,96833,254,1103.0,0.0,4.0,16.0,1074.0,0.0,9.0,0.0,1.0,0.0,73,71.0,2.0,31,0.0,29.0,2.0
50065,22271,11593.0,8245.0,5358.0,56.0,11304.0,28290,0.0,40877,481,220.0,186.0,11.0,21638,1433.0,827.0,12.0,5083,1433,45960.0,18766.0,4447,211,4.0,33.0,21.0,54,30195.0,0.0,21775,21005.0,770.0,-1244,14479.0,2.0,312.0,44849,1300,243.0,0.0,0.0,0.0,135.0,108.0,0.0,0.0,33.0,0.0,30,9.0,21.0,9,0.0,6.0,3.0
55937,21835,4233.0,501.0,28539.0,681.0,7928.0,33836,0.0,55970,2466,361.0,14.0,295.0,17095,533.0,448.0,78.0,5997,533,61967.0,33078.0,8549,109,0.0,4.0,98.0,102,5000.0,7.0,22101,13482.0,8619.0,9388,1089.0,0.0,,68858,3030,3714.0,240.0,1275.0,242.0,1202.0,67.0,88.0,600.0,18.0,0.0,102,98.0,4.0,32,0.0,28.0,4.0
64054,11268,9228.0,266.0,41939.0,262.0,113257.0,37922,0.0,119204,4726,108.0,92.0,0.0,8998,2559.0,2211.0,0.0,5159,2559,124363.0,105416.0,4891,132,3.0,10.0,93.0,103,13073.0,3.0,26132,25201.0,931.0,8942,2750.0,3.0,23.0,126718,9146,1697.0,0.0,48.0,0.0,186.0,55.0,28.0,1380.0,8.0,0.0,103,93.0,10.0,51,0.0,43.0,8.0
19816,6626,5263.0,4823.0,2767.0,,,9476,0.0,21114,451,117.0,1.0,23.0,4755,743.0,213.0,0.0,3705,743,24819.0,15285.0,3978,209,0.0,17.0,66.0,83,2893.0,0.0,10340,9207.0,1133.0,517,,11.0,232.0,25368,711,680.0,0.0,0.0,0.0,625.0,18.0,37.0,0.0,0.0,1.0,47,40.0,7.0,10,0.0,8.0,2.0
23498,5632,2316.0,540.0,14781.0,2.0,15724.0,5636,0.0,29248,1739,49.0,5.0,0.0,9166,779.0,740.0,0.0,2405,779,31653.0,16180.0,4221,293,0.0,11.0,64.0,75,6000.0,0.0,17862,13372.0,4490.0,579,1282.0,0.0,293.0,32883,128,206.0,0.0,0.0,0.0,15.0,36.0,155.0,0.0,5.0,0.0,75,64.0,11.0,8,0.0,6.0,2.0
826597,43675,116094.0,,652030.0,2947.0,189255.0,298351,51.0,288384,23413,2684.0,191.0,0.0,68355,7100.0,758.0,103.0,13498,7100,301882.0,185734.0,20385,1120,0.0,6.0,286.0,292,185000.0,2143.0,528246,120852.0,407394.0,42943,34492.0,23.0,,345836,6089,299865.0,3819.0,32226.0,95162.0,348881.0,0.0,916.0,-181139.0,4.0,0.0,292,286.0,6.0,44,0.0,38.0,6.0
5150,2133,,2720.0,297.0,,,1731,0.0,11379,97,302.0,0.0,0.0,3530,20.0,19.0,1.0,1357,20,12736.0,0.0,8784,23,0.0,1.0,176.0,177,300.0,,3419,2360.0,1059.0,644,,0.0,,13095,305,,,,,,,,,0.0,0.0,177,176.0,1.0,6,3.0,5.0,1.0
3693,1564,,,2111.0,,,684,0.0,11242,978,248.0,1.0,0.0,3503,112.0,53.0,58.0,812,112,12054.0,0.0,7293,31,0.0,1.0,125.0,126,500.0,0.0,3009,1802.0,1207.0,113,,0.0,,12168,111,202.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,126,125.0,1.0,11,0.0,10.0,1.0
4601,2815,223.0,659.0,440.0,,1164.0,2767,0.0,14555,206,102.0,3.0,0.0,2735,21.0,0.0,11.0,1317,21,15872.0,1165.0,11652,9,0.0,1.0,185.0,186,300.0,0.0,1834,1591.0,243.0,1098,1840.0,1.0,,16508,483,184.0,0.0,0.0,0.0,0.0,135.0,49.0,0.0,0.0,0.0,186,185.0,1.0,6,0.0,5.0,1.0
5194,3881,492.0,2.0,158.0,,,2946,0.0,17486,99,116.0,1.0,0.0,676,17.0,0.0,17.0,1266,17,18752.0,511.0,17136,213,0.0,4.0,259.0,263,400.0,0.0,2248,1799.0,449.0,904,,0.0,,19444,229,115.0,0.0,0.0,0.0,0.0,63.0,52.0,0.0,0.0,0.0,263,259.0,4.0,5,0.0,4.0,1.0
